regency_id,district_id,province_id,name
1808031,1808,18,BANJAR MARGO
1808032,1808,18,BANJAR BARU
1808040,1808,18,GEDUNG AJI
1808041,1808,18,PENAWAR AJI
1808042,1808,18,MERAKSA AJI
1808050,1808,18,MENGGALA
1808051,1808,18,PENAWAR TAMA
1808052,1808,18,RAWAJITU SELATAN
1808053,1808,18,GEDUNG MENENG
1808054,1808,18,RAWAJITU TIMUR
1808055,1808,18,RAWA PITU
1808056,1808,18,GEDUNG AJI BARU
1808057,1808,18,DENTE TELADAS
1808058,1808,18,MENGGALA TIMUR
1809010,1809,18,PUNDUH PIDADA
1809011,1809,18,MARGA PUNDUH
1809020,1809,18,PADANG CERMIN
1809021,1809,18,TELUK PANDAN
1809022,1809,18,WAY RATAI
1809030,1809,18,KEDONDONG
1809031,1809,18,WAY KHILAU
1809040,1809,18,WAY LIMA
1809050,1809,18,GEDUNG TATAAN
1809060,1809,18,NEGERI KATON
1809070,1809,18,TEGINENENG
1810010,1810,18,PARDASUKA
1810020,1810,18,AMBARAWA
1810030,1810,18,PAGELARAN
1810031,1810,18,PAGELARAN UTARA
1810040,1810,18,PRINGSEWU
1810050,1810,18,GADING REJO
1810060,1810,18,SUKOHARJO
1810070,1810,18,BANYUMAS
1810080,1810,18,ADI LUWIH
1811010,1811,18,WAY SERDANG
1811020,1811,18,SIMPANG PEMATANG
1811030,1811,18,PANCA JAYA
1811040,1811,18,TANJUNG RAYA
1811050,1811,18,MESUJI
1811060,1811,18,MESUJI TIMUR
1811070,1811,18,RAWAJITU UTARA
1812010,1812,18,TULANG BAWANG UDIK
1812020,1812,18,TUMI JAJAR
1812030,1812,18,TULANG BAWANG TENGAH
1812040,1812,18,PAGAR DEWA
1812050,1812,18,LAMBU KIBANG
1812060,1812,18,GUNUNG TERANG
1812061,1812,18,BATU PUTIH
1812070,1812,18,GUNUNG AGUNG
1812080,1812,18,WAY KENANGA
1813010,1813,18,LEMONG
1813020,1813,18,PESISIR UTARA
1813030,1813,18,PULAU PISANG
1813040,1813,18,KARYA PENGGAWA
1813050,1813,18,WAY KRUI
1813060,1813,18,PESISIR TENGAH
1813070,1813,18,KRUI SELATAN
1813080,1813,18,PESISIR SELATAN
1813090,1813,18,NGAMBUR
1813100,1813,18,BENGKUNAT
1813110,1813,18,BENGKUNAT BELIMBING
1871010,1871,18,TELUK BETUNG BARAT
1871011,1871,18,TELUKBETUNG TIMUR
1871020,1871,18,TELUK BETUNG SELATAN
1871021,1871,18,BUMI WARAS
1871030,1871,18,PANJANG
1871040,1871,18,TANJUNG KARANG TIMUR
1871041,1871,18,KEDAMAIAN
1871050,1871,18,TELUK BETUNG UTARA
1871060,1871,18,TANJUNG KARANG PUSAT
1871061,1871,18,ENGGAL
1871070,1871,18,TANJUNG KARANG BARAT
1871071,1871,18,KEMILING
1871072,1871,18,LANGKAPURA
1871080,1871,18,KEDATON
1871081,1871,18,RAJABASA
1871082,1871,18,TANJUNG SENANG
1871083,1871,18,LABUHAN RATU
1871090,1871,18,SUKARAME
1871091,1871,18,SUKABUMI
1871092,1871,18,WAY HALIM
1872011,1872,18,METRO SELATAN
1872012,1872,18,METRO BARAT
1872021,1872,18,METRO TIMUR
1872022,1872,18,METRO PUSAT
1872023,1872,18,METRO UTARA
1901070,1901,19,MENDO BARAT
1901080,1901,19,MERAWANG
1901081,1901,19,PUDING BESAR
1901090,1901,19,SUNGAI LIAT
1901091,1901,19,PEMALI
1901092,1901,19,BAKAM
1901130,1901,19,BELINYU
1901131,1901,19,RIAU SILIP
1902010,1902,19,MEMBALONG
1902060,1902,19,TANJUNG PANDAN
1902061,1902,19,BADAU
1902062,1902,19,SIJUK
1902063,1902,19,SELAT NASIK
1903010,1903,19,KELAPA
1903020,1903,19,TEMPILANG
1903030,1903,19,MENTOK
1903040,1903,19,SIMPANG TERITIP
1903050,1903,19,JEBUS
1903051,1903,19,PARITTIGA
1904010,1904,19,KOBA
1904011,1904,19,LUBUK BESAR
1904020,1904,19,PANGKALAN BARU
1904021,1904,19,NAMANG
1904030,1904,19,SUNGAI SELAN
1904040,1904,19,SIMPANG KATIS
1905010,1905,19,PAYUNG
1905011,1905,19,PULAU BESAR
1905020,1905,19,SIMPANG RIMBA
1905030,1905,19,TOBOALI
1905031,1905,19,TUKAK SADAI
1905040,1905,19,AIR GEGAS
1905050,1905,19,LEPAR PONGOK
1905051,1905,19,KEPULAUAN PONGOK
1906010,1906,19,DENDANG
1906011,1906,19,SIMPANG PESAK
1906020,1906,19,GANTUNG
1906021,1906,19,SIMPANG RENGGIANG
1906030,1906,19,MANGGAR
1906031,1906,19,DAMAR
1906040,1906,19,KELAPA KAMPIT
1971010,1971,19,RANGKUI
1971020,1971,19,BUKIT INTAN
1971021,1971,19,GIRIMAYA
1971030,1971,19,PANGKAL BALAM
1971031,1971,19,GABEK
1971040,1971,19,TAMAN SARI
1971041,1971,19,GERUNGGANG
2101010,2101,21,MORO
2101011,2101,21,DURAI
2101020,2101,21,KUNDUR
2101021,2101,21,KUNDUR UTARA
2101022,2101,21,KUNDUR BARAT
2101023,2101,21,UNGAR
2101024,2101,21,BELAT
2101030,2101,21,KARIMUN
2101031,2101,21,BURU
2101032,2101,21,MERAL
2101033,2101,21,TEBING
2101034,2101,21,MERAL BARAT
2102040,2102,21,TELUK BINTAN
2102050,2102,21,BINTAN UTARA
2102051,2102,21,TELUK SEBONG
2102052,2102,21,SERI KUALA LOBAM
2102060,2102,21,BINTAN TIMUR
2102061,2102,21,GUNUNG KIJANG
2102062,2102,21,MANTANG
2102063,2102,21,BINTAN PESISIR
2102064,2102,21,TOAPAYA
2102070,2102,21,TAMBELAN
2103030,2103,21,MIDAI
2103031,2103,21,SUAK MIDAI
2103040,2103,21,BUNGURAN BARAT
2103041,2103,21,BUNGURAN UTARA
2103042,2103,21,PULAU LAUT
2103043,2103,21,PULAU TIGA
2103044,2103,21,BUNGURAN BATUBI
2103045,2103,21,PULAU TIGA BARAT
2103050,2103,21,BUNGURAN TIMUR
2103051,2103,21,BUNGURAN TIMUR LAUT
2103052,2103,21,BUNGURAN TENGAH
2103053,2103,21,BUNGURAN SELATAN
2103060,2103,21,SERASAN
2103061,2103,21,SUBI
2103062,2103,21,SERASAN TIMUR
2104010,2104,21,SINGKEP BARAT
2104011,2104,21,KEPULAUAN POSEK
2104020,2104,21,SINGKEP
2104021,2104,21,SINGKEP SELATAN
2104022,2104,21,SINGKEP PESISIR
2104030,2104,21,LINGGA
2104031,2104,21,SELAYAR
2104032,2104,21,LINGGA TIMUR
2104040,2104,21,LINGGA UTARA
2104050,2104,21,SENAYANG
2105010,2105,21,JEMAJA
2105020,2105,21,JEMAJA TIMUR
2105030,2105,21,SIANTAN SELATAN
2105040,2105,21,SIANTAN
2105050,2105,21,SIANTAN TIMUR
2105060,2105,21,SIANTAN TENGAH
2105070,2105,21,PALMATAK
2171010,2171,21,BELAKANG PADANG
2171020,2171,21,BULANG
2171030,2171,21,GALANG
2171040,2171,21,SEI BEDUK
2171041,2171,21,SAGULUNG
2171050,2171,21,NONGSA
2171051,2171,21,BATAM KOTA
2171060,2171,21,SEKUPANG
2171061,2171,21,BATU AJI
2171070,2171,21,LUBUK BAJA
2171080,2171,21,BATU AMPAR
2171081,2171,21,BENGKONG
2172010,2172,21,BUKIT BESTARI
2172020,2172,21,TANJUNGPINANG TIMUR
2172030,2172,21,TANJUNGPINANG KOTA
2172040,2172,21,TANJUNGPINANG BARAT
3101010,3101,31,KEPULAUAN SERIBU SELATAN
3101020,3101,31,KEPULAUAN SERIBU UTARA
3171010,3171,31,JAGAKARSA
3171020,3171,31,PASAR MINGGU
3171030,3171,31,CILANDAK
3171040,3171,31,PESANGGRAHAN
3171050,3171,31,KEBAYORAN LAMA
3171060,3171,31,KEBAYORAN BARU
3171070,3171,31,MAMPANG PRAPATAN
3171080,3171,31,PANCORAN
3171090,3171,31,TEBET
3171100,3171,31,SETIA BUDI
3172010,3172,31,PASAR REBO
3172020,3172,31,CIRACAS
3172030,3172,31,CIPAYUNG
3172040,3172,31,MAKASAR
3172050,3172,31,KRAMAT JATI
3172060,3172,31,JATINEGARA
3172070,3172,31,DUREN SAWIT
3172080,3172,31,CAKUNG
3172090,3172,31,PULO GADUNG
3172100,3172,31,MATRAMAN
3173010,3173,31,TANAH ABANG
3173020,3173,31,MENTENG
3173030,3173,31,SENEN
3173040,3173,31,JOHAR BARU
3173050,3173,31,CEMPAKA PUTIH
3173060,3173,31,KEMAYORAN
3173070,3173,31,SAWAH BESAR
3173080,3173,31,GAMBIR
3174010,3174,31,KEMBANGAN
3174020,3174,31,KEBON JERUK
3174030,3174,31,PALMERAH
3174040,3174,31,GROGOL PETAMBURAN
3174050,3174,31,TAMBORA
3174060,3174,31,TAMAN SARI
3174070,3174,31,CENGKARENG
3174080,3174,31,KALI DERES
3175010,3175,31,PENJARINGAN
3175020,3175,31,PADEMANGAN
3175030,3175,31,TANJUNG PRIOK
3175040,3175,31,KOJA
3175050,3175,31,KELAPA GADING
3175060,3175,31,CILINCING
3201010,3201,32,NANGGUNG
3201020,3201,32,LEUWILIANG
3201021,3201,32,LEUWISADENG
3201030,3201,32,PAMIJAHAN
3201040,3201,32,CIBUNGBULANG
3201050,3201,32,CIAMPEA
3201051,3201,32,TENJOLAYA
3201060,3201,32,DRAMAGA
3201070,3201,32,CIOMAS
3201071,3201,32,TAMANSARI
3201080,3201,32,CIJERUK
3201081,3201,32,CIGOMBONG
3201090,3201,32,CARINGIN
3201100,3201,32,CIAWI
3201110,3201,32,CISARUA
3201120,3201,32,MEGAMENDUNG
3201130,3201,32,SUKARAJA
3201140,3201,32,BABAKAN MADANG
3201150,3201,32,SUKAMAKMUR
3201160,3201,32,CARIU
3201161,3201,32,TANJUNGSARI
3201170,3201,32,JONGGOL
3201180,3201,32,CILEUNGSI
3201181,3201,32,KELAPA NUNGGAL
3201190,3201,32,GUNUNG PUTRI
3201200,3201,32,CITEUREUP
3201210,3201,32,CIBINONG
3201220,3201,32,BOJONG GEDE
3201221,3201,32,TAJUR HALANG
3201230,3201,32,KEMANG
3201231,3201,32,RANCA BUNGUR
3201240,3201,32,PARUNG
3201241,3201,32,CISEENG
3201250,3201,32,GUNUNG SINDUR
3201260,3201,32,RUMPIN
3201270,3201,32,CIGUDEG
3201271,3201,32,SUKAJAYA
3201280,3201,32,JASINGA
3201290,3201,32,TENJO
3201300,3201,32,PARUNG PANJANG
3202010,3202,32,CIEMAS
3202020,3202,32,CIRACAP
3202021,3202,32,WALURAN
3202030,3202,32,SURADE
3202031,3202,32,CIBITUNG
3202040,3202,32,JAMPANG KULON
3202041,3202,32,CIMANGGU
3202050,3202,32,KALI BUNDER
3202060,3202,32,TEGAL BULEUD
3202070,3202,32,CIDOLOG
3202080,3202,32,SAGARANTEN
3202081,3202,32,CIDADAP
3202082,3202,32,CURUGKEMBAR
3202090,3202,32,PABUARAN
3202100,3202,32,LENGKONG
3202110,3202,32,PALABUHANRATU
3202111,3202,32,SIMPENAN
3202120,3202,32,WARUNG KIARA
3202121,3202,32,BANTARGADUNG
3202130,3202,32,JAMPANG TENGAH
3202131,3202,32,PURABAYA
3202140,3202,32,CIKEMBAR
3202150,3202,32,NYALINDUNG
3202160,3202,32,GEGER BITUNG
3202170,3202,32,SUKARAJA
3202171,3202,32,KEBONPEDES
3202172,3202,32,CIREUNGHAS
3202173,3202,32,SUKALARANG
3202180,3202,32,SUKABUMI
3202190,3202,32,KADUDAMPIT
3202200,3202,32,CISAAT
3202201,3202,32,GUNUNGGURUH
3202210,3202,32,CIBADAK
3202211,3202,32,CICANTAYAN
3202212,3202,32,CARINGIN
3202220,3202,32,NAGRAK
3202221,3202,32,CIAMBAR
3202230,3202,32,CICURUG
3202240,3202,32,CIDAHU
3202250,3202,32,PARAKAN SALAK
3202260,3202,32,PARUNG KUDA
3202261,3202,32,BOJONG GENTENG
3202270,3202,32,KALAPA NUNGGAL
3202280,3202,32,CIKIDANG
3202290,3202,32,CISOLOK
3202291,3202,32,CIKAKAK
3202300,3202,32,KABANDUNGAN
3203010,3203,32,AGRABINTA
3203011,3203,32,LELES
3203020,3203,32,SINDANGBARANG
3203030,3203,32,CIDAUN
3203040,3203,32,NARINGGUL
3203050,3203,32,CIBINONG
3203051,3203,32,CIKADU
3203060,3203,32,TANGGEUNG
3203061,3203,32,PASIRKUDA
3203070,3203,32,KADUPANDAK
3203071,3203,32,CIJATI
3203080,3203,32,TAKOKAK
3203090,3203,32,SUKANAGARA
3203100,3203,32,PAGELARAN
3203110,3203,32,CAMPAKA
3203111,3203,32,CAMPAKA MULYA
3203120,3203,32,CIBEBER
3203130,3203,32,WARUNGKONDANG
3203131,3203,32,GEKBRONG
3203140,3203,32,CILAKU
3203150,3203,32,SUKALUYU
3203160,3203,32,BOJONGPICUNG
3203161,3203,32,HAURWANGI
3203170,3203,32,CIRANJANG
3203180,3203,32,MANDE
3203190,3203,32,KARANGTENGAH
3203200,3203,32,CIANJUR
3203210,3203,32,CUGENANG
3203220,3203,32,PACET
3203221,3203,32,CIPANAS
3203230,3203,32,SUKARESMI
3203240,3203,32,CIKALONGKULON
3204010,3204,32,CIWIDEY
3204011,3204,32,RANCABALI
3204020,3204,32,PASIRJAMBU
3204030,3204,32,CIMAUNG
3204040,3204,32,PANGALENGAN
3204050,3204,32,KERTASARI
3204060,3204,32,PACET
3204070,3204,32,IBUN
3204080,3204,32,PASEH
3204090,3204,32,CIKANCUNG
3204100,3204,32,CICALENGKA
3204101,3204,32,NAGREG
3204110,3204,32,RANCAEKEK
3204120,3204,32,MAJALAYA
3204121,3204,32,SOLOKAN JERUK
3204130,3204,32,CIPARAY
3204140,3204,32,BALEENDAH
3204150,3204,32,ARJASARI
3204160,3204,32,BANJARAN
3204161,3204,32,CANGKUANG
3204170,3204,32,PAMEUNGPEUK
3204180,3204,32,KATAPANG
3204190,3204,32,SOREANG
3204191,3204,32,KUTAWARINGIN
3204250,3204,32,MARGAASIH
3204260,3204,32,MARGAHAYU
3204270,3204,32,DAYEUHKOLOT
3204280,3204,32,BOJONGSOANG
3204290,3204,32,CILEUNYI
3204300,3204,32,CILENGKRANG
3204310,3204,32,CIMENYAN
3205010,3205,32,CISEWU
3205011,3205,32,CARINGIN
3205020,3205,32,TALEGONG
3205030,3205,32,BUNGBULANG
3205031,3205,32,MEKARMUKTI
3205040,3205,32,PAMULIHAN
3205050,3205,32,PAKENJENG
3205060,3205,32,CIKELET
3205070,3205,32,PAMEUNGPEUK
3205080,3205,32,CIBALONG
3205090,3205,32,CISOMPET
3205100,3205,32,PEUNDEUY
3205110,3205,32,SINGAJAYA
3205111,3205,32,CIHURIP
3205120,3205,32,CIKAJANG
3205130,3205,32,BANJARWANGI
3205140,3205,32,CILAWU
3205150,3205,32,BAYONGBONG
3205151,3205,32,CIGEDUG
3205160,3205,32,CISURUPAN
3205161,3205,32,SUKARESMI
3205170,3205,32,SAMARANG
3205171,3205,32,PASIRWANGI
3205181,3205,32,TAROGONG KIDUL
3205182,3205,32,TAROGONG KALER
3205190,3205,32,GARUT KOTA
3205200,3205,32,KARANGPAWITAN
3205210,3205,32,WANARAJA
3205211,3205,32,SUCINARAJA
3205212,3205,32,PANGATIKAN
3205220,3205,32,SUKAWENING
3205221,3205,32,KARANGTENGAH
3205230,3205,32,BANYURESMI
3205240,3205,32,LELES
3205250,3205,32,LEUWIGOONG
3205260,3205,32,CIBATU
3205261,3205,32,KERSAMANAH
3205270,3205,32,CIBIUK
3205280,3205,32,KADUNGORA
3205290,3205,32,BLUBUR LIMBANGAN
3205300,3205,32,SELAAWI
3205310,3205,32,MALANGBONG
3206010,3206,32,CIPATUJAH
3206020,3206,32,KARANGNUNGGAL
3206030,3206,32,CIKALONG
3206040,3206,32,PANCATENGAH
3206050,3206,32,CIKATOMAS
3206060,3206,32,CIBALONG
3206061,3206,32,PARUNGPONTENG
3206070,3206,32,BANTARKALONG
3206071,3206,32,BOJONGASIH
3206072,3206,32,CULAMEGA
3206080,3206,32,BOJONGGAMBIR
3206090,3206,32,SODONGHILIR
3206100,3206,32,TARAJU
3206110,3206,32,SALAWU
3206111,3206,32,PUSPAHIANG
3206120,3206,32,TANJUNGJAYA
3206130,3206,32,SUKARAJA
3206140,3206,32,SALOPA
3206141,3206,32,JATIWARAS
3206150,3206,32,CINEAM
3206151,3206,32,KARANGJAYA
3206160,3206,32,MANONJAYA
3206161,3206,32,GUNUNGTANJUNG
3206190,3206,32,SINGAPARNA
3206191,3206,32,SUKARAME
3206192,3206,32,MANGUNREJA
3206200,3206,32,CIGALONTANG
3206210,3206,32,LEUWISARI
3206211,3206,32,SARIWANGI
3206212,3206,32,PADAKEMBANG
3206221,3206,32,SUKARATU
3206230,3206,32,CISAYONG
3206231,3206,32,SUKAHENING
3206240,3206,32,RAJAPOLAH
3206250,3206,32,JAMANIS
3206260,3206,32,CIAWI
3206261,3206,32,KADIPATEN
3206270,3206,32,PAGERAGEUNG
3206271,3206,32,SUKARESIK
3207100,3207,32,BANJARSARI
3207101,3207,32,BANJARANYAR
3207110,3207,32,LAKBOK
3207111,3207,32,PURWADADI
3207120,3207,32,PAMARICAN
3207130,3207,32,CIDOLOG
3207140,3207,32,CIMARAGAS
3207150,3207,32,CIJEUNGJING
3207160,3207,32,CISAGA
3207170,3207,32,TAMBAKSARI
3207180,3207,32,RANCAH
3207190,3207,32,RAJADESA
3207200,3207,32,SUKADANA
3207210,3207,32,CIAMIS
3207211,3207,32,BAREGBEG
3207220,3207,32,CIKONENG
3207221,3207,32,SINDANGKASIH
3207230,3207,32,CIHAURBEUTI
3207240,3207,32,SADANANYA
3207250,3207,32,CIPAKU
3207260,3207,32,JATINAGARA
3207270,3207,32,PANAWANGAN
3207280,3207,32,KAWALI
3207281,3207,32,LUMBUNG
3207290,3207,32,PANJALU
3207291,3207,32,SUKAMANTRI
3207300,3207,32,PANUMBANGAN
3208010,3208,32,DARMA
3208020,3208,32,KADUGEDE
3208021,3208,32,NUSAHERANG
3208030,3208,32,CINIRU
3208031,3208,32,HANTARA
3208040,3208,32,SELAJAMBE
3208050,3208,32,SUBANG
3208051,3208,32,CILEBAK
3208060,3208,32,CIWARU
3208061,3208,32,KARANGKANCANA
3208070,3208,32,CIBINGBIN
3208071,3208,32,CIBEUREUM
3208080,3208,32,LURAGUNG
3208081,3208,32,CIMAHI
3208090,3208,32,CIDAHU
3208091,3208,32,KALIMANGGIS
3208100,3208,32,CIAWIGEBANG
3208101,3208,32,CIPICUNG
3208110,3208,32,LEBAKWANGI
3208111,3208,32,MALEBER
3208120,3208,32,GARAWANGI
3208121,3208,32,SINDANGAGUNG
3208130,3208,32,KUNINGAN
3208140,3208,32,CIGUGUR
3208150,3208,32,KRAMATMULYA
3208160,3208,32,JALAKSANA
3208161,3208,32,JAPARA
3208170,3208,32,CILIMUS
3208171,3208,32,CIGANDAMEKAR
3208180,3208,32,MANDIRANCAN
3208181,3208,32,PANCALANG
3208190,3208,32,PASAWAHAN
3209010,3209,32,WALED
3209011,3209,32,PASALEMAN
3209020,3209,32,CILEDUG
3209021,3209,32,PABUARAN
3209030,3209,32,LOSARI
3209031,3209,32,PABEDILAN
3209040,3209,32,BABAKAN
3209041,3209,32,GEBANG
3209050,3209,32,KARANGSEMBUNG
3209051,3209,32,KARANGWARENG
3209060,3209,32,LEMAHABANG
3209061,3209,32,SUSUKANLEBAK
3209070,3209,32,SEDONG
3209080,3209,32,ASTANAJAPURA
3209081,3209,32,PANGENAN
3209090,3209,32,MUNDU
3209100,3209,32,BEBER
3209101,3209,32,GREGED
3209111,3209,32,TALUN
3209120,3209,32,SUMBER
3209121,3209,32,DUKUPUNTANG
3209130,3209,32,PALIMANAN
3209140,3209,32,PLUMBON
3209141,3209,32,DEPOK
3209150,3209,32,WERU
3209151,3209,32,PLERED
3209161,3209,32,TENGAH TANI
3209162,3209,32,KEDAWUNG
3209171,3209,32,GUNUNGJATI
3209180,3209,32,KAPETAKAN
3209181,3209,32,SURANENGGALA
3209190,3209,32,KLANGENAN
3209191,3209,32,JAMBLANG
3209200,3209,32,ARJAWINANGUN
3209201,3209,32,PANGURAGAN
3209210,3209,32,CIWARINGIN
3209211,3209,32,GEMPOL
3209220,3209,32,SUSUKAN
3209230,3209,32,GEGESIK
3209231,3209,32,KALIWEDI
3210010,3210,32,LEMAHSUGIH
3210020,3210,32,BANTARUJEG
3210021,3210,32,MALAUSMA
3210030,3210,32,CIKIJING
3210031,3210,32,CINGAMBUL
3210040,3210,32,TALAGA
3210041,3210,32,BANJARAN
3210050,3210,32,ARGAPURA
3210060,3210,32,MAJA
3210070,3210,32,MAJALENGKA
3210080,3210,32,CIGASONG
3210090,3210,32,SUKAHAJI
3210091,3210,32,SINDANG
3210100,3210,32,RAJAGALUH
3210110,3210,32,SINDANGWANGI
3210120,3210,32,LEUWIMUNDING
3210130,3210,32,PALASAH
3210140,3210,32,JATIWANGI
3210150,3210,32,DAWUAN
3210151,3210,32,KASOKANDEL
3210160,3210,32,PANYINGKIRAN
3210170,3210,32,KADIPATEN
3210180,3210,32,KERTAJATI
3210190,3210,32,JATITUJUH
3210200,3210,32,LIGUNG
3210210,3210,32,SUMBERJAYA
3211010,3211,32,JATINANGOR
3211020,3211,32,CIMANGGUNG
3211030,3211,32,TANJUNGSARI
3211031,3211,32,SUKASARI
3211032,3211,32,PAMULIHAN
3211040,3211,32,RANCAKALONG
3211050,3211,32,SUMEDANG SELATAN
3211060,3211,32,SUMEDANG UTARA
3211061,3211,32,GANEAS
3211070,3211,32,SITURAJA
3211071,3211,32,CISITU
3211080,3211,32,DARMARAJA
3211090,3211,32,CIBUGEL
3211100,3211,32,WADO
3211101,3211,32,JATINUNGGAL
3211111,3211,32,JATIGEDE
3211120,3211,32,TOMO
3211130,3211,32,UJUNG JAYA
3211140,3211,32,CONGGEANG
3211150,3211,32,PASEH
3211160,3211,32,CIMALAKA
3211161,3211,32,CISARUA
3211170,3211,32,TANJUNGKERTA
3211171,3211,32,TANJUNGMEDAR
3211180,3211,32,BUAHDUA
3211181,3211,32,SURIAN
3212010,3212,32,HAURGEULIS
3212011,3212,32,GANTAR
3212020,3212,32,KROYA
3212030,3212,32,GABUSWETAN
3212040,3212,32,CIKEDUNG
3212041,3212,32,TERISI
3212050,3212,32,LELEA
3212060,3212,32,BANGODUA
3212061,3212,32,TUKDANA
3212070,3212,32,WIDASARI
3212080,3212,32,KERTASEMAYA
3212081,3212,32,SUKAGUMIWANG
3212090,3212,32,KRANGKENG
3212100,3212,32,KARANGAMPEL
3212101,3212,32,KEDOKAN BUNDER
3212110,3212,32,JUNTINYUAT
3212120,3212,32,SLIYEG
3212130,3212,32,JATIBARANG
3212140,3212,32,BALONGAN
3212150,3212,32,INDRAMAYU
3212160,3212,32,SINDANG
3212161,3212,32,CANTIGI
3212162,3212,32,PASEKAN
3212170,3212,32,LOHBENER
3212171,3212,32,ARAHAN
3212180,3212,32,LOSARANG
3212190,3212,32,KANDANGHAUR
3212200,3212,32,BONGAS
3212210,3212,32,ANJATAN
3212220,3212,32,SUKRA
3212221,3212,32,PATROL
3213010,3213,32,SAGALAHERANG
3213011,3213,32,SERANGPANJANG
3213020,3213,32,JALANCAGAK
3213021,3213,32,CIATER
3213030,3213,32,CISALAK
3213031,3213,32,KASOMALANG
3213040,3213,32,TANJUNGSIANG
3213050,3213,32,CIJAMBE
3213060,3213,32,CIBOGO
3213070,3213,32,SUBANG
3213080,3213,32,KALIJATI
3213081,3213,32,DAWUAN
3213090,3213,32,CIPEUNDEUY
3213100,3213,32,PABUARAN
3213110,3213,32,PATOKBEUSI
3213120,3213,32,PURWADADI
3213130,3213,32,CIKAUM
3213140,3213,32,PAGADEN
3213141,3213,32,PAGADEN BARAT
3213150,3213,32,CIPUNAGARA
3213160,3213,32,COMPRENG
3213170,3213,32,BINONG
3213171,3213,32,TAMBAKDAHAN
3213180,3213,32,CIASEM
3213190,3213,32,PAMANUKAN
3213191,3213,32,SUKASARI
3213200,3213,32,PUSAKANAGARA
3213201,3213,32,PUSAKAJAYA
3213210,3213,32,LEGONKULON
3213220,3213,32,BLANAKAN
3214010,3214,32,JATILUHUR
3214011,3214,32,SUKASARI
3214020,3214,32,MANIIS
3214030,3214,32,TEGAL WARU
3214040,3214,32,PLERED
3214050,3214,32,SUKATANI
3214060,3214,32,DARANGDAN
3214070,3214,32,BOJONG
3214080,3214,32,WANAYASA
3214081,3214,32,KIARAPEDES
3214090,3214,32,PASAWAHAN
3214091,3214,32,PONDOK SALAM
3214100,3214,32,PURWAKARTA
3214101,3214,32,BABAKANCIKAO
3214110,3214,32,CAMPAKA
3214111,3214,32,CIBATU
3214112,3214,32,BUNGURSARI
3215010,3215,32,PANGKALAN
3215011,3215,32,TEGALWARU
3215020,3215,32,CIAMPEL
3215031,3215,32,TELUKJAMBE TIMUR
3215032,3215,32,TELUKJAMBE BARAT
3215040,3215,32,KLARI
3215050,3215,32,CIKAMPEK
3215051,3215,32,PURWASARI
3215060,3215,32,TIRTAMULYA
3215070,3215,32,JATISARI
3215071,3215,32,BANYUSARI
3215072,3215,32,KOTABARU
3215081,3215,32,CILAMAYA WETAN
3215082,3215,32,CILAMAYA KULON
3215090,3215,32,LEMAHABANG
3215100,3215,32,TALAGASARI
3215111,3215,32,MAJALAYA
3215112,3215,32,KARAWANG TIMUR
3215113,3215,32,KARAWANG BARAT
3215120,3215,32,RAWAMERTA
3215130,3215,32,TEMPURAN
3215140,3215,32,KUTAWALUYA
3215150,3215,32,RENGASDENGKLOK
3215151,3215,32,JAYAKERTA
3215160,3215,32,PEDES
3215161,3215,32,CILEBAR
3215170,3215,32,CIBUAYA
3215180,3215,32,TIRTAJAYA
3215190,3215,32,BATUJAYA
3215200,3215,32,PAKISJAYA
3216010,3216,32,SETU
3216021,3216,32,SERANG BARU
3216022,3216,32,CIKARANG PUSAT
3216023,3216,32,CIKARANG SELATAN
3216030,3216,32,CIBARUSAH
3216031,3216,32,BOJONGMANGU
3216041,3216,32,CIKARANG TIMUR
3216050,3216,32,KEDUNGWARINGIN
3216061,3216,32,CIKARANG UTARA
3216062,3216,32,KARANGBAHAGIA
3216070,3216,32,CIBITUNG
3216071,3216,32,CIKARANG BARAT
3216081,3216,32,TAMBUN SELATAN
3216082,3216,32,TAMBUN UTARA
3216090,3216,32,BABELAN
3216100,3216,32,TARUMAJAYA
3216110,3216,32,TAMBELANG
3216111,3216,32,SUKAWANGI
3216120,3216,32,SUKATANI
3216121,3216,32,SUKAKARYA
3216130,3216,32,PEBAYURAN
3216140,3216,32,CABANGBUNGIN
3216150,3216,32,MUARA GEMBONG
3217010,3217,32,RONGGA
3217020,3217,32,GUNUNGHALU
3217030,3217,32,SINDANGKERTA
3217040,3217,32,CILILIN
3217050,3217,32,CIHAMPELAS
3217060,3217,32,CIPONGKOR
3217070,3217,32,BATUJAJAR
3217071,3217,32,SAGULING
3217080,3217,32,CIPATAT
3217090,3217,32,PADALARANG
3217100,3217,32,NGAMPRAH
3217110,3217,32,PARONGPONG
3217120,3217,32,LEMBANG
3217130,3217,32,CISARUA
3217140,3217,32,CIKALONG WETAN
3217150,3217,32,CIPEUNDEUY
3218010,3218,32,CIMERAK
3218020,3218,32,CIJULANG
3218030,3218,32,CIGUGUR
3218040,3218,32,LANGKAPLANCAR
3218050,3218,32,PARIGI
3218060,3218,32,SIDAMULIH
3218070,3218,32,PANGANDARAN
3218080,3218,32,KALIPUCANG
3218090,3218,32,PADAHERANG
3218100,3218,32,MANGUNJAYA
3271010,3271,32,BOGOR SELATAN
3271020,3271,32,BOGOR TIMUR
3271030,3271,32,BOGOR UTARA
3271040,3271,32,BOGOR TENGAH
3271050,3271,32,BOGOR BARAT
